ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NoPaidPerc,RiesgoPagAtrazo
4628,840,0.0546850380796936,167685,58,1,2,17107,16,15,Rent,Masters,Divorced,2,0.17757307,Riesgo muy alto
4629,382,0.2255806632520508,184124,62,4,12,5560,11,21,Mortgage,Bachelor,Divorced,22,0.2969619,Riesgo alto
4630,424,0.7076411109099755,47207,28,1,9,2673,9,18,Rent,PhD,Single,20,0.28525493,Riesgo medio
4631,517,0.8946805791864249,106899,87,5,14,16702,9,19,Own,PhD,Widowed,19,0.27183577,Riesgo medio
4632,623,0.3352720190335302,145489,59,8,11,15849,16,26,Mortgage,Bachelor,Widowed,28,0.2253972,Riesgo muy alto
4633,795,0.3536433260297847,192286,33,1,10,9894,16,23,Own,Masters,Single,22,0.24254583,Riesgo muy alto
4634,397,0.9077059027514588,108417,36,7,2,18090,0,27,Mortgage,PhD,Married,7,0.23427723,Sin riesgo
4635,421,0.2360256168624598,91221,45,0,6,2653,2,4,Mortgage,Bachelor,Divorced,13,0.2567545,Riesgo bajo
4636,692,0.1871117907512615,69637,47,3,8,19820,16,26,Own,PhD,Widowed,29,0.22119571,Riesgo muy alto
4637,384,0.670982783511743,34284,44,7,10,6998,4,10,Own,Bachelor,Widowed,7,0.22142796,Riesgo bajo
4638,472,0.1823467604393172,60911,75,7,4,8148,19,5,Rent,High School,Divorced,1,0.16939229,Riesgo muy alto
4639,552,0.2775663334882218,177341,54,9,16,2168,0,14,Rent,PhD,Widowed,24,0.1910792,Sin riesgo
4640,369,0.4060602245765415,194123,83,7,2,17489,0,27,Rent,Bachelor,Single,5,0.23426789,Sin riesgo
4641,716,0.0935219409158677,90402,21,3,16,1337,1,25,Own,PhD,Married,19,0.2902249,Riesgo bajo
4642,442,0.6467710729666379,197047,69,6,14,16497,8,18,Own,High School,Widowed,21,0.252057,Riesgo medio
4643,446,0.8189982663829544,58337,26,1,8,8716,12,20,Rent,Masters,Divorced,0,0.22552319,Riesgo alto
4644,755,0.8248750519541501,183373,81,8,12,5042,7,20,Rent,PhD,Married,15,0.2949514,Riesgo medio
4645,381,0.6410735332621936,22558,29,4,11,17858,18,11,Rent,High School,Married,6,0.25155014,Riesgo muy alto
4646,474,0.4774859086674756,37789,46,9,16,10544,4,25,Rent,PhD,Widowed,16,0.23613058,Riesgo bajo
4647,689,0.3475445845614401,165257,47,2,11,1620,5,10,Mortgage,Masters,Single,26,0.22550587,Riesgo medio
4648,402,0.0064451850276587,36426,58,0,6,11378,1,19,Own,Masters,Divorced,4,0.22034232,Riesgo bajo
4649,490,0.8877405877923512,52186,60,6,3,13313,7,5,Rent,Masters,Single,20,0.22536154,Riesgo medio
4650,667,0.0217648524712108,159201,65,6,15,6652,3,27,Rent,High School,Divorced,11,0.1839101,Riesgo bajo
4651,346,0.5375383445820074,69917,84,7,7,14525,0,26,Rent,Bachelor,Married,27,0.30256206,Sin riesgo
4652,343,0.1723935847895464,117605,38,4,17,11362,16,20,Rent,PhD,Widowed,6,0.1963041,Riesgo muy alto
4653,305,0.6173633112761977,111144,35,6,11,14932,8,22,Rent,PhD,Widowed,14,0.2345932,Riesgo medio
4654,466,0.0937064106945968,108049,65,7,16,10604,8,15,Own,Bachelor,Married,22,0.31387836,Riesgo medio
4655,366,0.5562098057054922,95410,28,5,17,9554,12,21,Own,Bachelor,Married,8,0.30602506,Riesgo alto
4656,578,0.7862081928583998,112397,76,2,4,17592,8,13,Own,Masters,Widowed,5,0.21796238,Riesgo medio
4657,816,0.5238690424269237,148901,45,7,3,10312,1,29,Mortgage,PhD,Widowed,23,0.17126288,Riesgo bajo
4658,394,0.1743595455246867,60069,55,8,2,18942,11,20,Own,PhD,Married,3,0.2956109,Riesgo alto
4659,401,0.6134097110576041,59101,38,1,1,7504,6,23,Mortgage,Masters,Widowed,3,0.20268145,Riesgo medio
4660,757,0.572067546342976,121758,83,1,3,5437,17,12,Rent,PhD,Divorced,2,0.25658566,Riesgo muy alto
4661,697,0.8897494086231117,175317,58,8,18,8160,10,1,Own,Bachelor,Married,20,0.3571225,Riesgo medio
4662,532,0.0362347136268924,82742,31,5,19,17562,0,19,Rent,PhD,Single,29,0.22132975,Sin riesgo
4663,765,0.7332235699058937,120949,32,0,16,6412,1,5,Rent,Masters,Widowed,8,0.0,Riesgo bajo
4664,462,0.4334745224884674,151864,26,1,16,4502,10,10,Mortgage,PhD,Widowed,22,0.1943054,Riesgo medio
4665,709,0.45264784590355,174426,54,8,11,18414,7,28,Mortgage,High School,Divorced,25,0.20551088,Riesgo medio
4666,468,0.9686466816142816,56072,31,4,16,2119,3,0,Own,PhD,Single,7,0.2668782,Riesgo bajo
4667,548,0.3586389027199789,126601,21,8,9,13903,7,22,Rent,PhD,Widowed,6,0.18068591,Riesgo medio
4668,347,0.5916513346219882,92796,33,0,8,6186,13,21,Mortgage,High School,Married,16,0.23598412,Riesgo alto
4669,378,0.2621567400219536,47536,57,3,0,6797,3,24,Mortgage,Bachelor,Single,21,0.25410062,Riesgo bajo
4670,844,0.3715335726330906,117850,53,4,15,16517,13,15,Mortgage,Bachelor,Widowed,9,0.1843718,Riesgo alto
4671,599,0.5639843059063089,136918,63,5,15,19274,6,1,Rent,PhD,Single,15,0.23443396,Riesgo medio
4672,507,0.9960586829284184,155774,27,3,19,10777,17,18,Mortgage,High School,Divorced,3,0.23829077,Riesgo muy alto
4673,383,0.5805870856513077,139911,19,3,18,2961,0,28,Rent,PhD,Divorced,26,0.3021568,Sin riesgo
4674,835,0.2271956347642936,35396,26,0,2,3164,18,5,Own,High School,Widowed,22,0.15158658,Riesgo muy alto
4675,423,0.9646481611699078,177083,50,9,6,6044,10,16,Own,PhD,Widowed,12,0.23216756,Riesgo medio
4676,760,0.2665507292335559,163940,67,9,16,5232,3,7,Rent,Masters,Single,9,0.0,Riesgo bajo
4677,418,0.5817414609941954,37781,82,7,1,13554,19,9,Mortgage,PhD,Married,14,0.24746792,Riesgo muy alto
4678,352,0.0400571360654241,23144,50,8,7,17268,19,1,Mortgage,PhD,Divorced,2,0.19614148,Riesgo muy alto
4679,329,0.4517676645296734,108177,32,7,11,3036,13,29,Own,Masters,Married,8,0.26245657,Riesgo alto
4680,460,0.9416809895320608,95660,46,4,6,9075,15,12,Rent,High School,Married,8,0.25370562,Riesgo muy alto
4681,468,0.0244965943229832,76900,52,0,5,13137,12,11,Mortgage,Bachelor,Widowed,6,0.21941191,Riesgo alto
4682,434,0.2898283902565857,171479,78,1,3,15795,2,26,Mortgage,PhD,Divorced,12,0.23358034,Riesgo bajo
4683,709,0.6469836987238772,168099,54,1,4,17145,15,8,Own,Bachelor,Divorced,11,0.28210676,Riesgo muy alto
4684,705,0.7049529848866757,24411,64,4,8,16608,8,26,Own,Masters,Widowed,2,0.2322876,Riesgo medio
4685,572,0.5106151426342995,56356,76,3,1,19804,10,11,Mortgage,Masters,Married,27,0.27255508,Riesgo medio
4686,343,0.7733591381873216,51525,79,9,10,16487,16,9,Rent,Masters,Married,21,0.24987738,Riesgo muy alto
4687,469,0.3101512219959107,194929,27,2,5,8617,5,21,Rent,Bachelor,Widowed,12,0.20346336,Riesgo medio
4688,404,0.3319379369684495,189769,55,6,15,18321,4,21,Own,Masters,Divorced,3,0.2089073,Riesgo bajo
4689,623,0.5505269615384589,151697,62,3,16,11382,3,23,Rent,High School,Divorced,28,0.25415617,Riesgo bajo
4690,522,0.4527232939198914,185384,28,4,17,19004,14,20,Rent,PhD,Widowed,4,0.19865766,Riesgo alto
4691,351,0.3207216359448585,187770,39,1,3,17055,14,18,Own,PhD,Single,14,0.24780177,Riesgo alto
4692,756,0.06925388409004,28870,23,8,5,4164,18,20,Mortgage,Bachelor,Single,13,0.22601214,Riesgo muy alto
4693,399,0.0348523142706665,109251,32,7,8,13896,15,15,Own,Masters,Single,22,0.18039997,Riesgo muy alto
4694,751,0.7273650947747493,44905,55,1,19,14144,7,1,Own,High School,Divorced,3,0.2908389,Riesgo medio
4695,612,0.1511044318658889,157380,47,2,17,13366,3,2,Mortgage,PhD,Single,8,0.21001123,Riesgo bajo
4696,816,0.1060880291875941,199860,54,2,12,2281,6,13,Rent,High School,Divorced,24,0.20969597,Riesgo medio
4697,408,0.5396779506406989,56148,53,3,13,7988,0,14,Rent,Bachelor,Married,8,0.25256488,Sin riesgo
4698,731,0.7293654816454682,196664,31,0,17,7482,19,10,Own,PhD,Divorced,7,0.27493438,Riesgo muy alto
4699,832,0.9333158649305195,102860,23,9,14,5632,14,23,Own,PhD,Married,5,0.30023265,Riesgo alto
4700,720,0.6246485336925512,128386,76,5,10,13485,10,26,Rent,PhD,Divorced,1,0.25691995,Riesgo medio
4701,606,0.932619317926478,155822,34,9,7,2345,11,11,Own,Bachelor,Married,28,0.32735288,Riesgo alto
4702,722,0.5248885837465616,144927,27,9,6,6390,11,11,Own,High School,Divorced,28,0.22154897,Riesgo alto
4703,434,0.6018091172079252,57292,28,4,15,1577,5,14,Mortgage,PhD,Widowed,19,0.19947018,Riesgo medio
4704,340,0.8013222981559854,28337,68,1,1,1504,5,22,Mortgage,PhD,Divorced,21,0.2628398,Riesgo medio
4705,753,0.6646100628962743,145320,30,6,14,15307,14,22,Mortgage,High School,Divorced,14,0.19193955,Riesgo alto
4706,566,0.52123053313611,193044,42,8,7,15945,17,11,Rent,Bachelor,Divorced,21,0.24016447,Riesgo muy alto
4707,713,0.5352171297948318,89633,51,9,17,15499,15,19,Rent,Masters,Single,19,0.21497573,Riesgo muy alto
4708,731,0.535352560899012,194077,25,8,10,12225,5,17,Rent,Bachelor,Widowed,2,0.0,Riesgo medio
4709,352,0.3501884870865006,130342,22,4,14,14336,13,9,Own,Bachelor,Single,20,0.2546469,Riesgo alto
4710,327,0.4150891494117404,157728,46,1,4,4760,14,6,Own,Bachelor,Married,9,0.26753238,Riesgo alto
4711,305,0.6720738910654801,73943,69,9,14,16422,12,26,Own,PhD,Divorced,1,0.2755607,Riesgo alto
4712,558,0.1878866545072847,140528,71,1,17,1510,16,28,Mortgage,PhD,Widowed,18,0.21383102,Riesgo muy alto
4713,680,0.9350121954022692,50739,31,7,10,17837,17,18,Mortgage,Bachelor,Widowed,11,0.1850501,Riesgo muy alto
4714,778,0.8506993901321456,59484,77,8,3,14221,19,0,Rent,Bachelor,Single,0,0.2504173,Riesgo muy alto
4715,790,0.5913893936755507,63327,20,4,19,5231,7,18,Own,Bachelor,Divorced,2,0.2880034,Riesgo medio
4716,599,0.4170490873361769,172111,71,0,5,15709,7,3,Own,Bachelor,Divorced,27,0.2788941,Riesgo medio
4717,504,0.8647522226894083,22071,69,1,16,7635,3,7,Mortgage,High School,Divorced,0,0.26516142,Riesgo bajo
4718,370,0.6706825717406505,122640,51,7,8,4431,15,4,Own,High School,Single,18,0.24754895,Riesgo muy alto
4719,698,0.845443530439014,85902,72,6,14,18548,8,29,Mortgage,High School,Divorced,2,0.21564893,Riesgo medio
4720,730,0.3923607765996851,55582,30,8,18,9232,3,27,Rent,PhD,Divorced,6,0.2651731,Riesgo bajo
4721,388,0.8456812638806478,115792,89,1,0,17878,17,14,Mortgage,Bachelor,Single,16,0.3421759,Riesgo muy alto
4722,429,0.0423047590492118,99273,70,2,12,4142,14,2,Rent,Bachelor,Widowed,18,0.16789702,Riesgo alto
4723,843,0.0804030621218573,66506,56,0,12,11915,3,3,Mortgage,PhD,Married,8,0.2702455,Riesgo bajo
4724,409,0.9276748183123392,189714,24,5,6,17195,1,25,Mortgage,PhD,Married,17,0.24543968,Riesgo bajo
4725,353,0.4093844867327779,145308,60,9,1,10928,4,19,Mortgage,Masters,Divorced,26,0.18103133,Riesgo bajo
4726,568,0.9621291832757334,169415,49,4,15,16333,19,28,Mortgage,Masters,Married,18,0.2688808,Riesgo muy alto
4727,838,0.70756349233041,43591,66,4,2,5780,1,24,Mortgage,Masters,Married,4,0.26747686,Riesgo bajo
4728,645,0.5936249716380325,132941,65,5,9,17238,15,28,Own,High School,Married,13,0.27809593,Riesgo muy alto
4729,823,0.4256656630091041,42256,69,5,0,12589,17,27,Rent,PhD,Single,26,0.27787054,Riesgo muy alto
4730,841,0.92659740063832,37997,36,5,5,15541,5,7,Own,Bachelor,Divorced,6,0.2598936,Riesgo medio
4731,699,0.7697915720111719,70414,41,3,3,7710,18,28,Own,Masters,Single,23,0.28482112,Riesgo muy alto
4732,502,0.4630714869348984,148464,51,3,10,19573,10,0,Rent,Bachelor,Widowed,3,0.17548187,Riesgo medio
4733,467,0.3127947004695703,36962,19,7,6,18994,2,13,Rent,Bachelor,Widowed,23,0.16627288,Riesgo bajo
4734,844,0.5378447440242774,199226,61,0,9,9968,7,7,Own,Bachelor,Single,17,0.2557794,Riesgo medio
4735,443,0.6343276478739259,80684,41,7,4,11033,0,12,Mortgage,Bachelor,Divorced,4,0.19458008,Sin riesgo
4736,542,0.6121191069483507,82626,85,8,12,6509,16,28,Own,Bachelor,Married,26,0.37595782,Riesgo muy alto
4737,847,0.5793555268184072,119748,19,7,1,2888,1,25,Rent,Bachelor,Widowed,19,0.18039207,Riesgo bajo
4738,584,0.3391164299205945,62435,50,4,17,12443,7,29,Rent,High School,Widowed,1,0.0,Riesgo medio
4739,342,0.8681368156763772,78769,69,7,3,14238,0,28,Mortgage,PhD,Divorced,27,0.25922808,Sin riesgo
4740,699,0.7499016144348396,137427,45,4,13,9174,9,22,Mortgage,Masters,Divorced,26,0.24741797,Riesgo medio
4741,838,0.2578750846458929,167276,55,3,14,13566,3,1,Own,PhD,Widowed,19,0.0,Riesgo bajo
4742,329,0.6453192649169759,162183,19,3,2,5333,5,29,Own,Bachelor,Married,15,0.29883608,Riesgo medio
4743,702,0.9201925672558192,165181,68,4,3,3681,17,12,Rent,Masters,Divorced,19,0.22837016,Riesgo muy alto
4744,582,0.7464628708845364,168310,75,2,5,9891,8,20,Mortgage,PhD,Widowed,2,0.21388696,Riesgo medio
4745,622,0.8504646478029615,43900,33,9,18,12281,16,4,Own,PhD,Widowed,4,0.21480533,Riesgo muy alto
4746,451,0.4105384991528342,146102,41,9,7,1385,12,26,Own,Masters,Single,18,0.236516,Riesgo alto
4747,584,0.55879982829705,181569,47,2,14,13473,15,9,Rent,High School,Divorced,10,0.23103726,Riesgo muy alto
4748,581,0.2723677691979831,142500,52,3,7,9376,6,14,Own,Masters,Married,23,0.26159444,Riesgo medio
4749,755,0.2117891723012916,136650,28,4,16,5965,8,25,Mortgage,Bachelor,Divorced,18,0.2461883,Riesgo medio
4750,792,0.6918606470369302,138493,30,7,12,2844,5,19,Own,Bachelor,Divorced,1,0.25871122,Riesgo medio
4751,748,0.5109417808465526,148593,22,1,1,19756,14,15,Own,PhD,Single,19,0.25646985,Riesgo alto
4752,840,0.5154204176128424,107866,76,8,1,1259,3,11,Rent,PhD,Single,23,0.23422697,Riesgo bajo
4753,823,0.3045840204405884,190872,83,4,7,2523,8,1,Mortgage,High School,Single,13,0.19053009,Riesgo medio
4754,440,0.1035259658584872,42851,24,4,7,19081,17,3,Mortgage,PhD,Married,12,0.23587704,Riesgo muy alto
4755,597,0.5668005294771662,66095,48,1,18,6614,15,25,Own,High School,Divorced,3,0.30065775,Riesgo muy alto
4756,796,0.5098355253675607,59998,82,6,14,16566,17,25,Rent,PhD,Married,14,0.3000279,Riesgo muy alto
4757,370,0.5285050241495974,158018,47,7,0,5802,2,25,Rent,Masters,Widowed,4,0.15827112,Riesgo bajo
4758,627,0.1300095817386092,23937,24,0,13,10357,17,9,Rent,PhD,Married,19,0.25741988,Riesgo muy alto
4759,767,0.8573250818572615,39953,89,3,3,16184,17,0,Own,Bachelor,Single,15,0.31711188,Riesgo muy alto
4760,564,0.0746698166118563,104219,77,1,16,12614,0,19,Own,Masters,Single,13,0.22866713,Sin riesgo
4761,818,0.7800930030991508,160917,59,7,7,10278,9,11,Mortgage,PhD,Divorced,28,0.2145392,Riesgo medio
4762,535,0.3392790428567511,90577,89,2,5,6763,11,19,Mortgage,High School,Widowed,3,0.19247362,Riesgo alto
4763,490,0.9106813327233472,75350,60,1,2,14234,6,25,Mortgage,PhD,Married,19,0.29589203,Riesgo medio
4764,468,0.4534768049956723,139005,84,9,13,19484,11,28,Mortgage,PhD,Married,15,0.2875869,Riesgo alto
4765,630,0.8762949723763539,30332,32,5,11,16214,18,18,Rent,High School,Single,3,0.2782339,Riesgo muy alto
4766,637,0.0700102424474468,179186,82,4,6,6103,16,26,Mortgage,Masters,Married,26,0.29870364,Riesgo muy alto
4767,366,0.7059776510731989,107012,51,1,4,10491,16,14,Own,High School,Divorced,18,0.28585902,Riesgo muy alto
4768,520,0.4647608144464475,141553,40,5,2,11191,5,18,Rent,Bachelor,Divorced,7,0.22783105,Riesgo medio
4769,363,0.4687398363071254,151255,28,3,17,6353,15,10,Mortgage,Bachelor,Divorced,4,0.253526,Riesgo muy alto
4770,435,0.9749645980401898,70507,56,5,8,10480,0,6,Mortgage,Masters,Divorced,8,0.19240898,Sin riesgo
4771,572,0.2492771093320518,29876,40,7,3,12335,15,11,Own,Bachelor,Married,11,0.2966851,Riesgo muy alto
4772,736,0.7865412350927079,133636,82,3,18,16521,15,21,Own,High School,Single,3,0.29007202,Riesgo muy alto
4773,415,0.5430935675689047,63118,51,7,16,13708,13,1,Mortgage,Masters,Divorced,11,0.18343069,Riesgo alto
4774,791,0.4006523916594655,32919,46,0,5,9004,1,4,Own,High School,Single,27,0.24073768,Riesgo bajo
4775,719,0.3442098467842418,65924,34,0,18,7295,10,6,Mortgage,High School,Widowed,17,0.16475742,Riesgo medio
4776,845,0.1243832121310025,65016,61,9,5,9387,16,0,Own,PhD,Single,4,0.25038972,Riesgo muy alto
4777,582,0.9549058889911098,93802,37,5,5,8833,14,0,Own,Masters,Single,2,0.19085559,Riesgo alto
4778,304,0.0933815084874359,93105,41,2,5,5442,11,19,Own,High School,Single,21,0.21266818,Riesgo alto
4779,429,0.1721766350304736,148877,78,3,15,5618,4,28,Mortgage,Bachelor,Divorced,13,0.3167868,Riesgo bajo
4780,496,0.7169746046032598,79603,68,9,3,13027,9,2,Mortgage,High School,Single,20,0.2381074,Riesgo medio
4781,848,0.996054094420849,78827,89,1,15,15246,12,2,Mortgage,High School,Widowed,2,0.23800448,Riesgo alto
4782,792,0.4939120789483235,113568,58,1,19,13292,14,25,Rent,High School,Single,2,0.23861651,Riesgo alto
4783,674,0.0291640082818814,76208,33,9,5,15344,0,4,Own,PhD,Single,2,0.2025138,Sin riesgo
4784,439,0.2157316720960089,192243,66,5,10,13023,14,25,Own,Bachelor,Single,4,0.26617727,Riesgo alto
4785,525,0.4130540405418095,171541,50,2,2,9149,14,11,Own,Masters,Widowed,1,0.19488859,Riesgo alto
4786,565,0.9571482804281736,169927,55,8,7,6802,14,3,Rent,High School,Divorced,24,0.22929113,Riesgo alto
4787,332,0.1300147061737022,96982,21,0,9,5178,16,29,Rent,Masters,Single,0,0.21540932,Riesgo muy alto
4788,562,0.9024044841108448,141684,65,3,2,9962,18,0,Own,High School,Married,14,0.26018625,Riesgo muy alto
4789,835,0.2551403574187749,64509,73,1,19,16849,3,8,Rent,PhD,Divorced,25,0.21935675,Riesgo bajo
4790,683,0.0128610012207489,151648,73,0,8,13826,2,20,Mortgage,Masters,Divorced,10,0.22016305,Riesgo bajo
4791,322,0.0805198937084552,143630,44,4,15,7988,7,14,Mortgage,PhD,Single,20,0.21366344,Riesgo medio
4792,410,0.5520366192555933,166367,22,0,19,8807,8,5,Mortgage,PhD,Widowed,11,0.19956641,Riesgo medio
4793,627,0.968329036177274,52578,84,1,7,16564,14,25,Rent,PhD,Single,22,0.32302654,Riesgo alto
4794,640,0.3553814440360235,170415,87,7,9,3439,0,20,Own,Bachelor,Single,25,0.29407358,Sin riesgo
4795,814,0.4302819872988142,139292,43,0,15,15792,14,9,Rent,High School,Divorced,4,0.21391167,Riesgo alto
4796,818,0.756071046221557,55654,50,2,18,3547,13,8,Own,Masters,Single,17,0.27392632,Riesgo alto
4797,679,0.4348042574228776,49115,51,4,5,3556,0,25,Rent,High School,Single,8,0.2403198,Sin riesgo
4798,600,0.9093116019404928,121050,58,7,12,9328,13,18,Own,Masters,Divorced,5,0.24152504,Riesgo alto
4799,523,0.9811261032421216,20325,24,0,14,7457,5,17,Mortgage,High School,Single,6,0.28081632,Riesgo medio
4800,393,0.601282039482252,159895,86,5,5,12024,15,16,Rent,Bachelor,Divorced,12,0.28169736,Riesgo muy alto
4801,840,0.031587876180386,30057,89,6,18,18672,12,19,Own,High School,Divorced,7,0.2249775,Riesgo alto
4802,354,0.1182681652376798,164817,58,0,9,14600,19,23,Own,Bachelor,Married,7,0.29717505,Riesgo muy alto
4803,612,0.0556065433935658,178092,73,7,17,11066,19,28,Mortgage,High School,Divorced,5,0.15514602,Riesgo muy alto
4804,634,0.6877852179968663,56240,63,6,7,1770,17,0,Rent,Masters,Single,3,0.22370876,Riesgo muy alto
4805,583,0.1786204973569579,89233,23,9,17,5070,16,16,Rent,High School,Married,14,0.2032353,Riesgo muy alto
4806,723,0.5009503102089315,110660,23,4,5,17801,17,7,Own,Masters,Single,11,0.18342398,Riesgo muy alto
4807,334,0.190446740369629,96535,30,4,14,16808,9,18,Rent,Bachelor,Widowed,6,0.18064177,Riesgo medio
4808,775,0.8188627211558819,88300,24,2,19,15331,8,17,Mortgage,High School,Single,12,0.27829006,Riesgo medio
4809,558,0.4459440387585446,118037,42,0,14,14948,14,1,Rent,PhD,Widowed,9,0.18223771,Riesgo alto
4810,367,0.9924486554497725,65203,69,3,0,12182,19,28,Own,Bachelor,Married,24,0.3443138,Riesgo muy alto
4811,705,0.4137028088377724,163720,51,1,4,9977,19,5,Own,Bachelor,Married,7,0.28836817,Riesgo muy alto
4812,574,0.8946983304030193,181876,37,8,8,19442,10,15,Mortgage,Masters,Widowed,3,0.0,Riesgo medio
4813,436,0.5479485394354549,122921,81,6,7,17180,9,19,Own,PhD,Widowed,10,0.2462897,Riesgo medio
4814,760,0.6104793214845868,131413,45,2,16,19755,7,5,Mortgage,PhD,Widowed,12,0.17644173,Riesgo medio
4815,771,0.0343758427221646,30641,82,8,4,16386,7,17,Own,Bachelor,Divorced,13,0.26935667,Riesgo medio
4816,821,0.5152789463596866,184948,84,4,16,13499,8,11,Rent,Masters,Widowed,4,0.0,Riesgo medio
4817,527,0.77737771229612,72299,75,5,9,6318,13,1,Own,Bachelor,Single,12,0.2941895,Riesgo alto
4818,438,0.4889113332862249,70111,52,2,17,5654,0,3,Mortgage,PhD,Single,3,0.26148272,Sin riesgo
4819,510,0.202391557288087,61438,46,8,2,10363,3,6,Rent,High School,Widowed,0,0.0,Riesgo bajo
4820,477,0.7440191216145732,63640,55,5,2,4744,15,25,Mortgage,Bachelor,Divorced,14,0.2529998,Riesgo muy alto
4821,700,0.9028698631009484,90287,71,6,14,10199,16,3,Rent,PhD,Divorced,15,0.24748173,Riesgo muy alto
4822,322,0.9801046024827508,114474,52,1,3,14170,18,1,Mortgage,PhD,Single,1,0.27901664,Riesgo muy alto
4823,498,0.903328140262014,188640,44,7,18,14986,4,21,Own,PhD,Widowed,2,0.23292883,Riesgo bajo
4824,460,0.5657063038227416,33362,67,1,8,10770,8,22,Rent,Masters,Married,0,0.23180082,Riesgo medio
4825,664,0.381396846230386,60907,84,7,6,9980,2,24,Rent,Masters,Divorced,19,0.21534848,Riesgo bajo
4826,680,0.6258867332956385,86997,65,1,8,7007,11,14,Mortgage,Bachelor,Divorced,19,0.31002697,Riesgo alto
4827,734,0.5011127610610586,113656,21,7,8,19421,15,27,Own,Masters,Married,28,0.2511114,Riesgo muy alto
4828,338,0.8307698796450044,147269,23,3,3,12140,16,24,Mortgage,High School,Divorced,15,0.22010805,Riesgo muy alto
4829,697,0.5472219347961227,171562,38,0,11,13086,1,28,Mortgage,High School,Single,15,0.277189,Riesgo bajo
4830,332,0.2767638191200031,191904,78,6,15,13610,14,16,Mortgage,PhD,Single,10,0.24183567,Riesgo alto
4831,768,0.906002823842286,43332,84,6,4,19781,18,17,Mortgage,Masters,Divorced,2,0.2362238,Riesgo muy alto
4832,392,0.6008362517830895,74502,42,8,6,7737,10,22,Rent,PhD,Widowed,1,0.19965029,Riesgo medio
4833,412,0.650075329305005,26142,18,1,8,9394,14,8,Mortgage,Bachelor,Married,6,0.25384006,Riesgo alto
4834,373,0.3507551471169969,70161,22,7,13,18023,13,28,Rent,High School,Divorced,20,0.19598027,Riesgo alto
4835,462,0.701053722317755,63357,37,7,2,2316,9,10,Own,Masters,Divorced,2,0.19204247,Riesgo medio
4836,702,0.1037319486161268,96206,85,4,6,12027,17,23,Mortgage,Bachelor,Single,1,0.28947824,Riesgo muy alto
4837,823,0.4254130709704848,52971,83,5,12,6327,7,14,Mortgage,PhD,Married,1,0.30663416,Riesgo medio
