ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NewLoanApplication,RiesgoPagAtrazo,probNoPago,Segment,int_rc_Segment,int_rc
10924,607,0.1638158379651344,199463,23,8,1,4954,5,3,Mortgage,High School,Single,16,49540.0,Riesgo medio,0.13441790180886315,Riesgo bajo,0.03,0.18000000000000002
10925,575,0.7033041345450989,150572,83,7,9,2509,4,0,Rent,PhD,Widowed,14,47671.0,Riesgo bajo,0.1411137896725113,Riesgo bajo,0.03,0.18000000000000002
10926,481,0.4148057755966366,88812,77,8,7,5546,13,11,Rent,PhD,Widowed,6,66552.0,Riesgo alto,0.13724331040211948,Riesgo bajo,0.03,0.18000000000000002
10927,738,0.8977068397134905,36206,31,5,0,9004,12,6,Mortgage,High School,Widowed,25,171076.0,Riesgo alto,0.1391043639011559,Riesgo bajo,0.03,0.18000000000000002
10928,459,0.0642877924102293,23192,52,4,3,4184,5,11,Rent,High School,Divorced,10,58576.0,Riesgo medio,0.17010327614444276,Riesgo bajo,0.03,0.18000000000000002
10929,565,0.3834947530375425,89306,88,4,2,8436,7,9,Rent,High School,Widowed,29,59052.0,Riesgo medio,0.10096203460862617,Riesgo bajo,0.03,0.18000000000000002
10930,802,0.084629458337833,76739,39,4,13,5790,5,23,Rent,Bachelor,Widowed,12,92640.0,Riesgo medio,0.13499895564043246,Riesgo bajo,0.03,0.18000000000000002
10931,533,0.7318959497824488,153010,34,6,16,18187,0,6,Own,Bachelor,Widowed,1,72748.0,Sin riesgo,0.2037344302525307,Riesgo bajo,0.03,0.18000000000000002
10932,363,0.0422506887346356,51798,74,9,15,19502,3,25,Own,High School,Widowed,12,234024.0,Riesgo bajo,0.12822444113556622,Riesgo bajo,0.03,0.18000000000000002
10933,480,0.0253196969884382,154575,75,9,16,16456,1,6,Mortgage,Masters,Married,6,312664.0,Riesgo bajo,0.17951245111242717,Riesgo bajo,0.03,0.18000000000000002
10934,585,0.2761871192938474,83095,77,7,10,11597,18,16,Rent,Masters,Widowed,9,139164.0,Riesgo muy alto,0.09592998329026711,Sin riesgo,0.01,0.16000000000000003
10935,698,0.4842236022770636,29222,67,9,10,12865,13,13,Mortgage,High School,Widowed,13,38595.0,Riesgo alto,0.12674723254105055,Riesgo bajo,0.03,0.18000000000000002
10936,767,0.3947920457271578,71945,22,7,17,13438,5,6,Mortgage,PhD,Widowed,3,188132.0,Riesgo medio,0.09757093560245464,Sin riesgo,0.01,0.16000000000000003
10937,325,0.221388750533967,98206,81,3,0,6336,1,15,Rent,Bachelor,Widowed,2,44352.0,Riesgo bajo,0.14445514587433167,Riesgo bajo,0.03,0.18000000000000002
10938,636,0.3793642324415158,90535,34,5,14,10953,12,1,Rent,Bachelor,Widowed,22,219060.0,Riesgo alto,0.14951619089861204,Riesgo bajo,0.03,0.18000000000000002
10939,684,0.283012267797285,88586,33,6,3,15409,0,4,Mortgage,Bachelor,Widowed,4,46227.0,Sin riesgo,0.10125878570148306,Riesgo bajo,0.03,0.18000000000000002
10940,644,0.689530893995909,93457,44,4,10,12720,3,12,Own,Masters,Widowed,17,228960.0,Riesgo bajo,0.1805485340961264,Riesgo bajo,0.03,0.18000000000000002
10941,843,0.0325687346045443,104781,78,6,11,17100,11,4,Mortgage,Bachelor,Widowed,25,307800.0,Riesgo alto,0.13722792354597174,Riesgo bajo,0.03,0.18000000000000002
10942,450,0.8857185438063371,162587,65,9,10,15183,2,0,Own,High School,Widowed,6,273294.0,Riesgo bajo,0.15777848726429974,Riesgo bajo,0.03,0.18000000000000002
10943,723,0.3406245303728097,181262,25,7,3,19464,2,16,Rent,Masters,Single,22,408744.0,Riesgo bajo,0.1867216985250866,Riesgo bajo,0.03,0.18000000000000002
10944,809,0.9368875939205792,134172,42,4,9,18927,9,14,Mortgage,PhD,Widowed,16,283905.0,Riesgo medio,0.1829273163891687,Riesgo bajo,0.03,0.18000000000000002
10945,710,0.1184982719277215,31906,54,4,9,6145,18,11,Own,High School,Widowed,12,73740.0,Riesgo muy alto,0.10989326817242791,Riesgo bajo,0.03,0.18000000000000002
10946,401,0.7876892196565889,192550,29,8,1,7994,4,4,Mortgage,Masters,Single,23,23982.0,Riesgo bajo,0.1766290839126643,Riesgo bajo,0.03,0.18000000000000002
10947,735,0.2349796129313659,33496,19,4,12,6022,2,0,Rent,High School,Widowed,23,66242.0,Riesgo bajo,0.06670427024174293,Sin riesgo,0.01,0.16000000000000003
10948,578,0.137085575417214,153105,87,6,6,16174,3,0,Mortgage,High School,Single,2,161740.0,Riesgo bajo,0.17468730173040659,Riesgo bajo,0.03,0.18000000000000002
10949,757,0.8233326533677853,46525,49,7,6,9224,6,21,Mortgage,Masters,Widowed,17,64568.0,Riesgo medio,0.1639952594252318,Riesgo bajo,0.03,0.18000000000000002
10950,585,0.5786911484785715,159940,39,9,6,16049,14,3,Mortgage,PhD,Single,13,80245.0,Riesgo alto,0.20182986924232146,Riesgo bajo,0.03,0.18000000000000002
10951,839,0.2195260955549254,110306,45,0,18,16274,10,20,Rent,Masters,Widowed,4,65096.0,Riesgo medio,0.0923917566703455,Sin riesgo,0.01,0.16000000000000003
10952,798,0.1958420534506351,35197,43,3,2,2996,18,0,Own,Masters,Widowed,11,23968.0,Riesgo muy alto,0.11647009387307808,Riesgo bajo,0.03,0.18000000000000002
10953,381,0.7631032172917959,33317,44,6,2,3913,1,17,Rent,PhD,Widowed,10,19565.0,Riesgo bajo,0.20873790123467542,Riesgo bajo,0.03,0.18000000000000002
10954,315,0.3040928583514343,128979,72,9,15,14191,12,13,Rent,Masters,Widowed,9,198674.0,Riesgo alto,0.09069452941591195,Sin riesgo,0.01,0.16000000000000003
10955,704,0.6343042683910431,84033,33,5,0,4187,2,2,Mortgage,High School,Widowed,20,50244.0,Riesgo bajo,0.10006229245517383,Riesgo bajo,0.03,0.18000000000000002
10956,652,0.0845234741598649,57559,43,3,4,17306,0,21,Rent,Masters,Single,9,328814.0,Sin riesgo,0.16997458398392803,Riesgo bajo,0.03,0.18000000000000002
10957,381,0.1850078606289932,70006,84,7,5,2234,15,2,Rent,Masters,Widowed,4,44680.0,Riesgo muy alto,0.07387790383652111,Sin riesgo,0.01,0.16000000000000003
10958,377,0.3118321529168675,70640,44,5,18,4174,10,6,Mortgage,PhD,Widowed,2,12522.0,Riesgo medio,0.14735085128977313,Riesgo bajo,0.03,0.18000000000000002
10959,392,0.4889009876932348,83699,58,8,4,1994,4,4,Mortgage,Masters,Married,7,5982.0,Riesgo bajo,0.17952029255177715,Riesgo bajo,0.03,0.18000000000000002
10960,706,0.5392995906952212,146679,85,0,9,6120,13,8,Rent,Masters,Widowed,8,73440.0,Riesgo alto,0.11865635517957719,Riesgo bajo,0.03,0.18000000000000002
10961,659,0.2702405368056925,108134,28,7,4,16135,19,10,Mortgage,Masters,Single,7,274295.0,Riesgo muy alto,0.15730284055546015,Riesgo bajo,0.03,0.18000000000000002
10962,484,0.2170754374916843,193130,70,9,3,16931,3,19,Mortgage,High School,Single,0,220103.0,Riesgo bajo,0.16770068100914323,Riesgo bajo,0.03,0.18000000000000002
10963,819,0.1392587481619537,129823,31,3,9,15882,4,5,Own,Masters,Widowed,14,79410.0,Riesgo bajo,0.06208939196638977,Sin riesgo,0.01,0.16000000000000003
10964,636,0.1908750505593824,26515,63,7,19,3331,15,2,Own,Masters,Widowed,20,66620.0,Riesgo muy alto,0.12384975447467074,Riesgo bajo,0.03,0.18000000000000002
10965,491,0.1650057566781999,55177,38,7,5,19476,8,11,Mortgage,PhD,Widowed,26,331092.0,Riesgo medio,0.10873385560137959,Riesgo bajo,0.03,0.18000000000000002
10966,722,0.2850758151904484,132770,22,4,15,18456,3,27,Mortgage,PhD,Widowed,4,258384.0,Riesgo bajo,0.12740296842456825,Riesgo bajo,0.03,0.18000000000000002
10967,780,0.5050654221852485,30604,80,5,9,7121,14,13,Rent,Masters,Widowed,28,149541.0,Riesgo alto,0.11859888385377662,Riesgo bajo,0.03,0.18000000000000002
10968,516,0.3374554110915087,100877,24,2,2,10654,13,4,Own,Masters,Single,5,42616.0,Riesgo alto,0.2047728097482113,Riesgo bajo,0.03,0.18000000000000002
10969,837,0.520003256776836,84078,18,2,8,1994,1,15,Mortgage,Masters,Widowed,21,37886.0,Riesgo bajo,0.14897463720244036,Riesgo bajo,0.03,0.18000000000000002
10970,702,0.0989468103990984,111262,54,1,12,15245,14,5,Own,PhD,Widowed,11,213430.0,Riesgo alto,0.16002073005859696,Riesgo bajo,0.03,0.18000000000000002
10971,809,0.4933133366708203,96420,54,3,14,17141,12,5,Rent,Bachelor,Widowed,19,359961.0,Riesgo alto,0.14570018896075795,Riesgo bajo,0.03,0.18000000000000002
10972,632,0.2862327803812851,48177,63,9,4,11932,13,28,Mortgage,High School,Divorced,7,155116.0,Riesgo alto,0.17803149082182426,Riesgo bajo,0.03,0.18000000000000002
10973,713,0.4469104862898991,186261,46,5,11,16300,4,6,Mortgage,PhD,Widowed,5,244500.0,Riesgo bajo,0.09607366695374314,Sin riesgo,0.01,0.16000000000000003
10974,603,0.2300881508151574,77473,75,6,4,15475,18,19,Mortgage,High School,Widowed,21,46425.0,Riesgo muy alto,0.13707586216114767,Riesgo bajo,0.03,0.18000000000000002
10975,480,0.1171998117975618,62268,45,3,18,14003,11,21,Rent,Masters,Widowed,8,42009.0,Riesgo alto,0.10173271409313688,Riesgo bajo,0.03,0.18000000000000002
10976,415,0.8005509159353612,120890,28,9,7,7078,6,19,Mortgage,Masters,Widowed,5,92014.0,Riesgo medio,0.12041365202401542,Riesgo bajo,0.03,0.18000000000000002
10977,612,0.1103986911034099,175052,24,7,8,6105,4,8,Rent,Masters,Single,22,36630.0,Riesgo bajo,0.15721976813445881,Riesgo bajo,0.03,0.18000000000000002
10978,361,0.6825540988174004,29903,40,6,4,1824,1,18,Mortgage,High School,Widowed,14,29184.0,Riesgo bajo,0.1737715384805135,Riesgo bajo,0.03,0.18000000000000002
10979,454,0.0106063156059165,48776,67,7,10,9576,1,26,Own,High School,Widowed,24,67032.0,Riesgo bajo,0.13616657426293227,Riesgo bajo,0.03,0.18000000000000002
10980,757,0.6139878963852983,120115,83,9,6,18731,10,17,Mortgage,High School,Divorced,5,337158.0,Riesgo medio,0.19706910648386414,Riesgo bajo,0.03,0.18000000000000002
10981,436,0.9706342600218144,60198,20,8,14,16504,16,12,Mortgage,Masters,Widowed,16,198048.0,Riesgo muy alto,0.1610563387979007,Riesgo bajo,0.03,0.18000000000000002
10982,434,0.3341061838243842,166149,86,0,0,7952,10,1,Rent,Masters,Married,5,95424.0,Riesgo medio,0.19574413714920735,Riesgo bajo,0.03,0.18000000000000002
10983,473,0.1018161991468679,130169,40,2,13,18350,0,8,Rent,High School,Single,0,183500.0,Sin riesgo,0.17096522958023502,Riesgo bajo,0.03,0.18000000000000002
10984,552,0.3939695720189923,194743,50,9,3,16920,0,4,Mortgage,PhD,Widowed,18,338400.0,Sin riesgo,0.08060580000289451,Sin riesgo,0.01,0.16000000000000003
10985,386,0.6809267157434779,69573,21,8,17,17224,5,3,Rent,Masters,Married,0,241136.0,Riesgo medio,0.18808888832650852,Riesgo bajo,0.03,0.18000000000000002
10986,688,0.6245014463938838,85272,37,0,9,1454,4,6,Rent,PhD,Widowed,2,23264.0,Riesgo bajo,0.15693601000888713,Riesgo bajo,0.03,0.18000000000000002
10987,494,0.0666871589767733,176310,27,9,4,8410,13,4,Rent,High School,Widowed,25,42050.0,Riesgo alto,0.05807596361944007,Sin riesgo,0.01,0.16000000000000003
10988,679,0.0958728747593009,160247,38,6,12,15332,4,14,Mortgage,PhD,Widowed,15,260644.0,Riesgo bajo,0.10360869048776879,Riesgo bajo,0.03,0.18000000000000002
10989,473,0.2652285318487706,177275,65,6,5,14187,14,20,Rent,High School,Widowed,15,255366.0,Riesgo alto,0.12527423693001175,Riesgo bajo,0.03,0.18000000000000002
10990,436,0.0154399326045003,183364,18,5,9,6985,0,15,Mortgage,PhD,Widowed,26,41910.0,Sin riesgo,0.12105890803940753,Riesgo bajo,0.03,0.18000000000000002
10991,848,0.6337030412165865,87348,65,5,13,8435,5,1,Mortgage,High School,Widowed,4,25305.0,Riesgo medio,0.12035156368217464,Riesgo bajo,0.03,0.18000000000000002
10992,497,0.018799992744511,131608,56,3,14,7795,13,12,Rent,High School,Widowed,16,70155.0,Riesgo alto,0.08187569760267072,Sin riesgo,0.01,0.16000000000000003
10993,811,0.5489888691879176,44041,30,3,10,3852,19,12,Rent,High School,Widowed,21,11556.0,Riesgo muy alto,0.14568784860418174,Riesgo bajo,0.03,0.18000000000000002
10994,594,0.6084286441271954,164273,42,6,4,11492,2,18,Rent,Masters,Single,9,137904.0,Riesgo bajo,0.19840891154817497,Riesgo bajo,0.03,0.18000000000000002
10995,411,0.2061310236025715,188344,36,3,13,2077,5,3,Own,High School,Widowed,10,27001.0,Riesgo medio,0.11127190321312316,Riesgo bajo,0.03,0.18000000000000002
10996,317,0.1832821195467961,31277,83,0,10,2191,16,20,Rent,High School,Widowed,20,6573.0,Riesgo muy alto,0.12968740000935217,Riesgo bajo,0.03,0.18000000000000002
10997,415,0.2923811063938735,195329,80,7,4,4343,1,3,Rent,High School,Widowed,6,43430.0,Riesgo bajo,0.037163073181739906,Sin riesgo,0.01,0.16000000000000003
10998,343,0.0745006808725572,148754,42,9,1,17465,4,27,Rent,High School,Widowed,11,209580.0,Riesgo bajo,0.07415792262768568,Sin riesgo,0.01,0.16000000000000003
10999,527,0.0617233028542182,148078,88,6,13,14511,1,18,Rent,Bachelor,Widowed,3,130599.0,Riesgo bajo,0.11734890485428831,Riesgo bajo,0.03,0.18000000000000002
11000,811,0.0941963837285086,157370,34,9,14,13590,5,17,Mortgage,PhD,Single,1,176670.0,Riesgo medio,0.1517454278548498,Riesgo bajo,0.03,0.18000000000000002
11001,798,0.2385310865701253,81288,87,7,17,2157,13,12,Rent,High School,Single,15,32355.0,Riesgo alto,0.20051544414849204,Riesgo bajo,0.03,0.18000000000000002
11002,705,0.2267066588582574,89735,22,6,13,1696,13,19,Rent,High School,Widowed,25,25440.0,Riesgo alto,0.10337662799857102,Riesgo bajo,0.03,0.18000000000000002
11003,675,0.8089705592655932,159821,74,7,17,5213,5,6,Rent,High School,Widowed,24,57343.0,Riesgo medio,0.1478175549942862,Riesgo bajo,0.03,0.18000000000000002
11004,714,0.1861175621413864,160646,57,5,12,13357,1,29,Rent,Bachelor,Widowed,17,106856.0,Riesgo bajo,0.1514822964328128,Riesgo bajo,0.03,0.18000000000000002
11005,748,0.113623127708816,55990,45,6,4,2275,1,24,Rent,Bachelor,Widowed,22,9100.0,Riesgo bajo,0.1475126814579048,Riesgo bajo,0.03,0.18000000000000002
11006,581,0.3948671476544286,51136,33,1,1,9119,11,2,Rent,PhD,Widowed,4,155023.0,Riesgo alto,0.14978274627665544,Riesgo bajo,0.03,0.18000000000000002
11007,480,0.5464582862436067,190220,46,8,16,11396,5,2,Rent,Masters,Widowed,4,193732.0,Riesgo medio,0.08858577808514204,Sin riesgo,0.01,0.16000000000000003
11008,357,0.1240950681876141,123064,52,0,7,15721,16,10,Rent,High School,Widowed,26,188652.0,Riesgo muy alto,0.09511307721486015,Sin riesgo,0.01,0.16000000000000003
11009,319,0.0880960004264352,114298,21,5,12,6028,10,19,Mortgage,Masters,Widowed,20,60280.0,Riesgo medio,0.104996362436127,Riesgo bajo,0.03,0.18000000000000002
11010,416,0.4249531688351475,77086,53,6,4,18143,0,23,Rent,Masters,Widowed,7,381003.0,Sin riesgo,0.1285482453751392,Riesgo bajo,0.03,0.18000000000000002
11011,660,0.1335408179676553,135850,33,3,6,10394,5,19,Mortgage,High School,Widowed,0,31182.0,Riesgo medio,0.08472901676265214,Sin riesgo,0.01,0.16000000000000003
11012,600,0.7925195025621709,129646,65,9,9,4383,15,14,Rent,High School,Widowed,8,61362.0,Riesgo muy alto,0.17080796088609612,Riesgo bajo,0.03,0.18000000000000002
11013,756,0.0205845945495644,68848,53,8,1,15037,5,18,Mortgage,Masters,Widowed,13,105259.0,Riesgo medio,0.0475691475984714,Sin riesgo,0.01,0.16000000000000003
11014,562,0.1811742284405968,138799,88,4,4,10321,4,14,Mortgage,High School,Widowed,23,206420.0,Riesgo bajo,0.14148683886693664,Riesgo bajo,0.03,0.18000000000000002
11015,790,0.0987406348428414,59665,79,8,12,10452,18,25,Rent,PhD,Widowed,17,156780.0,Riesgo muy alto,0.14468699943132754,Riesgo bajo,0.03,0.18000000000000002
11016,823,0.280831268770402,162436,51,7,11,8453,11,27,Mortgage,High School,Divorced,2,33812.0,Riesgo alto,0.17263344283645937,Riesgo bajo,0.03,0.18000000000000002
11017,657,0.3771296965161544,21419,28,1,1,11118,3,21,Rent,Masters,Widowed,28,44472.0,Riesgo bajo,0.14779754950943366,Riesgo bajo,0.03,0.18000000000000002
11018,457,0.9719361346199962,148196,81,8,7,14234,5,0,Rent,Masters,Widowed,1,241978.0,Riesgo medio,0.09625192556084654,Sin riesgo,0.01,0.16000000000000003
11019,350,0.1819854523198197,163025,20,2,12,13733,16,21,Own,Masters,Widowed,0,96131.0,Riesgo muy alto,0.14828714376422206,Riesgo bajo,0.03,0.18000000000000002
11020,740,0.1171322809124022,116877,87,7,5,9306,1,17,Mortgage,Masters,Widowed,17,148896.0,Riesgo bajo,0.08199342390961449,Sin riesgo,0.01,0.16000000000000003
11021,505,0.2843368039756481,137489,19,8,2,8541,4,9,Rent,PhD,Widowed,5,153738.0,Riesgo bajo,0.07973567457117497,Sin riesgo,0.01,0.16000000000000003
11022,822,0.5455340484211137,168996,51,9,14,12080,2,4,Own,Bachelor,Widowed,14,48320.0,Riesgo bajo,0.16144959986059362,Riesgo bajo,0.03,0.18000000000000002
11023,514,0.12836668038577,31674,49,8,8,7108,4,5,Mortgage,Bachelor,Widowed,8,120836.0,Riesgo bajo,0.1170173610547996,Riesgo bajo,0.03,0.18000000000000002
11024,522,0.5373689679529517,186643,30,8,0,19542,12,12,Rent,Masters,Divorced,9,58626.0,Riesgo alto,0.17498403166778406,Riesgo bajo,0.03,0.18000000000000002
11025,814,0.171967303085195,67201,45,8,9,19619,1,6,Own,Bachelor,Widowed,5,333523.0,Riesgo bajo,0.10902340015670117,Riesgo bajo,0.03,0.18000000000000002
11026,476,0.656342711827123,81853,48,8,2,19170,0,1,Rent,High School,Single,3,230040.0,Sin riesgo,0.18261650855089678,Riesgo bajo,0.03,0.18000000000000002
11027,414,0.5996457113921962,79084,71,6,11,17166,2,8,Rent,High School,Widowed,9,154494.0,Riesgo bajo,0.14102206087943508,Riesgo bajo,0.03,0.18000000000000002
11028,719,0.7428488311207355,120790,44,8,8,7139,6,20,Mortgage,PhD,Single,6,142780.0,Riesgo medio,0.20394983827161586,Riesgo bajo,0.03,0.18000000000000002
11029,599,0.0746627920041875,85954,52,6,17,17149,14,7,Mortgage,Masters,Single,23,85745.0,Riesgo alto,0.1965875967601578,Riesgo bajo,0.03,0.18000000000000002
11030,654,0.4440072543847295,78723,89,0,1,6229,14,23,Rent,High School,Widowed,3,37374.0,Riesgo alto,0.16171070292844142,Riesgo bajo,0.03,0.18000000000000002
11031,848,0.1969428325456834,79469,54,8,9,6058,13,3,Own,High School,Widowed,10,48464.0,Riesgo alto,0.08015376357473589,Sin riesgo,0.01,0.16000000000000003
11032,738,0.8076810135764236,80405,66,3,4,9137,4,4,Rent,Masters,Widowed,4,137055.0,Riesgo bajo,0.11281837452352929,Riesgo bajo,0.03,0.18000000000000002
11033,568,0.9191342220348124,76380,51,7,19,16495,6,4,Rent,Masters,Widowed,5,148455.0,Riesgo medio,0.12959114225030244,Riesgo bajo,0.03,0.18000000000000002
11034,773,0.109288585273655,139465,20,3,14,7618,10,2,Mortgage,Masters,Single,22,60944.0,Riesgo medio,0.16601375327355616,Riesgo bajo,0.03,0.18000000000000002
11035,522,0.2692644426631165,126646,61,6,6,7104,6,29,Rent,High School,Widowed,24,134976.0,Riesgo medio,0.12453464297660437,Riesgo bajo,0.03,0.18000000000000002
11036,528,0.0001734286728399,72846,73,7,18,2219,0,3,Own,High School,Single,22,33285.0,Sin riesgo,0.19818173493047153,Riesgo bajo,0.03,0.18000000000000002
11037,332,0.5097533871913349,166021,83,0,0,7076,11,6,Rent,Masters,Widowed,6,134444.0,Riesgo alto,0.12085194034060806,Riesgo bajo,0.03,0.18000000000000002
11038,674,0.6407554322260336,50654,33,1,10,6231,5,8,Rent,PhD,Widowed,4,118389.0,Riesgo medio,0.1811665096340219,Riesgo bajo,0.03,0.18000000000000002
11039,700,0.3165369318758103,36837,40,8,6,10057,4,10,Rent,Masters,Widowed,22,50285.0,Riesgo bajo,0.056628396270308974,Sin riesgo,0.01,0.16000000000000003
11040,784,0.422553992095127,76631,80,9,16,9020,4,14,Rent,Masters,Widowed,26,171380.0,Riesgo bajo,0.10864622290209834,Riesgo bajo,0.03,0.18000000000000002
11041,614,0.6082119185225389,103627,33,9,7,14154,18,15,Mortgage,High School,Divorced,7,155694.0,Riesgo muy alto,0.1613626382157265,Riesgo bajo,0.03,0.18000000000000002
11042,773,0.3065757520587573,74478,74,7,10,7994,3,18,Rent,PhD,Widowed,15,71946.0,Riesgo bajo,0.12939995405525434,Riesgo bajo,0.03,0.18000000000000002
11043,746,0.4129763091517641,169014,71,8,11,13077,6,6,Rent,Masters,Single,6,117693.0,Riesgo medio,0.16557795217645202,Riesgo bajo,0.03,0.18000000000000002
11044,300,0.67281724691983,174370,64,8,7,15028,3,7,Rent,PhD,Widowed,8,210392.0,Riesgo bajo,0.14533549920913236,Riesgo bajo,0.03,0.18000000000000002
11045,669,0.1114259231323081,38072,43,1,14,19368,0,12,Rent,Masters,Married,1,387360.0,Sin riesgo,0.1981347397440991,Riesgo bajo,0.03,0.18000000000000002
11046,762,0.557394347897432,120020,76,9,3,14547,13,21,Rent,Masters,Widowed,15,247299.0,Riesgo alto,0.13127890497892247,Riesgo bajo,0.03,0.18000000000000002
11047,555,0.7607956945306897,113842,81,9,11,12481,0,4,Mortgage,High School,Widowed,20,249620.0,Sin riesgo,0.1600188648387729,Riesgo bajo,0.03,0.18000000000000002
11048,604,0.4793270368495074,171781,32,7,2,1531,13,1,Rent,High School,Widowed,6,26027.0,Riesgo alto,0.08796239464444397,Sin riesgo,0.01,0.16000000000000003
11049,609,0.4255722656963295,188556,49,1,0,4650,1,1,Rent,PhD,Widowed,29,60450.0,Riesgo bajo,0.11939399588079921,Riesgo bajo,0.03,0.18000000000000002
11050,407,0.182172942831834,54217,60,9,14,6472,1,21,Mortgage,PhD,Widowed,16,51776.0,Riesgo bajo,0.14296771475961584,Riesgo bajo,0.03,0.18000000000000002
11051,684,0.0059417705901894,62154,18,3,19,12212,10,28,Mortgage,High School,Married,4,36636.0,Riesgo medio,0.1974216486446411,Riesgo bajo,0.03,0.18000000000000002
11052,528,0.0964146209714001,81374,81,3,0,12471,17,6,Rent,High School,Widowed,1,162123.0,Riesgo muy alto,0.07300348999672351,Sin riesgo,0.01,0.16000000000000003
11053,829,0.7633125367574985,133454,48,2,1,18454,10,2,Mortgage,High School,Widowed,25,276810.0,Riesgo medio,0.16368616510762,Riesgo bajo,0.03,0.18000000000000002
11054,603,0.2573701817878503,179888,37,0,17,19788,8,1,Mortgage,High School,Widowed,23,356184.0,Riesgo medio,0.11514486347553665,Riesgo bajo,0.03,0.18000000000000002
11055,710,0.6909655030162515,178287,48,6,8,13469,3,14,Rent,Bachelor,Widowed,14,282849.0,Riesgo bajo,0.17177396081203275,Riesgo bajo,0.03,0.18000000000000002
11056,642,0.0990683240412069,195318,45,5,19,15991,0,6,Own,PhD,Single,22,319820.0,Sin riesgo,0.2260748495845745,Riesgo bajo,0.03,0.18000000000000002
11057,790,0.1646510678923759,109782,59,8,17,9726,7,17,Own,High School,Widowed,28,116712.0,Riesgo medio,0.12085514907374727,Riesgo bajo,0.03,0.18000000000000002
11058,643,0.6339103753238905,67051,85,3,1,7034,4,0,Rent,High School,Married,1,105510.0,Riesgo bajo,0.20081371704205797,Riesgo bajo,0.03,0.18000000000000002
